bin	dist_from_surf
5480000	0.561522929184552
5500000	0.825984261351268
5520000	0.56906765854334
5540000	0.763073390965771
5560000	1.02678040495522
5580000	0.953260195329691
5600000	0.658651653000279
5620000	0.672121268819846
5640000	0.99557069060916
5660000	0.470673984834513
5680000	0.64924340581942
5700000	0.667334998332921
5720000	0.92114114010829
5740000	0.692362621752503
5760000	0.895476409516186
5780000	0.654918315517286
5800000	0.537567670158837
5820000	0.529589463641413
5840000	0.813922600742847
5860000	0.709841531611105
5880000	0.912264216112854
5900000	1.03104849546469
5920000	0.802641887768138
5940000	0.605147089557572
5960000	0.576567428840721
5980000	0.680977238973521
6000000	0.802638150102523
6020000	0.641088137466293
6040000	0.701419988309429
6060000	0.645540083960709
6080000	0.754796661359866
6100000	0.841087985884949
6120000	0.50334977898078
6140000	0.962881093385886
6160000	0.509855861984541
6180000	0.90545347754592
6200000	0.559171708869467
6220000	0.496856115993353
6240000	0.478210204826288
6260000	0.503349778980779
6280000	0.517919877973418
6300000	0.50960474880048
6320000	0.50848500469532
6340000	0.612712820169449
6360000	0.624350062064544
6380000	0.62494799783662
6400000	0.899726069423355
6420000	0.626455106132913
6440000	0.834157658959024
6460000	0.987756042755497
6480000	0.7222091109921
6500000	0.626016772938234
6520000	0.789071606383096
6540000	0.883882910797579
6560000	0.803557091935601
6580000	0.527790678204911
6600000	0.844395049724949
6620000	1.00530293941677
6640000	0.919315506232763
6660000	0.961097809798774
6680000	1.11660557046792
6700000	0.673346121990763
6720000	0.85788693893776
6740000	0.876212873678537
6760000	0.897145473153602
6780000	0.975436312631429
6800000	0.987636066575133
6820000	0.852254070098817
6840000	1.04117673811894
6860000	0.839442672253442
6880000	1.05886826376089
6900000	0.75794063092039
6920000	0.524508341211081
6940000	0.647291279100839
6960000	0.677576563939456
6980000	0.964670928348107
7000000	0.838814639834093
7020000	0.73463256121683
7040000	0.793567892495658
7060000	0.509625352587565
7080000	0.485193775722649
7100000	0.48699075966593
7120000	0.560098205674683
7140000	0.711466091953791
7160000	0.48155373531933
7180000	0.868138813784984
7200000	0.666556074160306
7220000	0.490042855268802
7240000	0.816615576633216
7260000	0.53781874270055
7280000	0.534765369110603
7300000	0.618392270326853
7320000	0.51022642032729
7340000	0.592407798733271
7360000	0.572926696881896
7380000	0.612355289027538
7400000	0.727154041452016
7420000	0.660708710401187
7440000	0.778707904159191
7460000	0.524673231640418
7480000	0.491487537990538
7500000	0.837576265184252
7520000	0.81323920220314
7540000	0.910394969230388
7560000	0.805263931888173
7580000	0.785401807993845
7600000	0.631708793669995
7620000	0.707874282623687
7640000	0.786958702855493
7660000	0.575145199058464
7680000	0.684904372887194
7700000	0.519566165180143
7720000	0.685415932117134
7740000	0.817538989895895
7760000	0.871383956703358
7780000	0.614326460442654
7800000	0.484460524707638
7820000	0.531155344508553
7840000	0.597157433178219
7860000	0.699057222264386
7880000	0.709468815382325
7900000	0.577852922463839
7920000	0.633785452657285
7940000	0.515377531524222
7960000	0.548346605715765
7980000	0.55974369134453
8000000	0.689105216929897
8020000	0.617571858167128
8040000	0.625284735140719
8060000	0.540252718641933
8080000	0.678440122634267
8100000	0.511504643185181
8120000	0.501091807955389
8140000	0.559531947255918
8160000	0.501303301405447
8180000	0.519345742256544
8200000	0.53399812733754
8220000	0.494907061982348
8240000	0.576044269132156
8260000	0.501671207066939
8280000	0.6687906996961
8300000	0.493481509278717
8320000	0.534191913079934
8340000	0.731117637593294
8360000	0.507612056594403
8380000	0.542937381288119
8400000	0.808961680180217
8420000	0.52542363860032
8440000	0.565596145672864
8460000	0.891581179702667
8480000	0.674244762678955
8500000	0.737688958843766
8520000	0.528640709745286
8540000	0.55646203823801
8560000	0.949899994736288
8580000	1.00682570487647
8600000	0.710056335793154
8620000	0.45767455686328
8640000	0.546475983003828
8660000	0.550285380507242
8680000	0.517038683272345
8700000	0.511101751122025
8720000	0.490352934119905
8740000	0.549372369163212
8760000	0.489422108205177
8780000	0.563277906543475
8800000	0.686970887301638
8820000	0.560679944353282
8840000	0.547252227039781
8860000	0.803891161787465
8880000	0.48480717816468
8900000	0.487893430986727
8920000	0.848707252237189
8940000	0.636781752251115
8960000	0.510079405583092
8980000	0.842315855246712
9000000	0.5904320452008
9020000	0.664769132857415
9040000	0.488910012169929
9060000	0.78950807468955
9080000	0.963807553404724
9100000	0.734902034287564
9120000	0.727390541593717
9140000	0.99784016756192
9160000	0.82613921345013
9180000	0.789587867181354
9200000	0.698365949914513
9220000	0.829726460949631
9240000	0.884069001831871
9260000	0.600794474009207
9280000	0.851840947595265
9300000	0.789902525632119
9320000	0.95429869537792
9340000	0.912396843484237
9360000	0.9763042558547
9380000	0.947183192418447
9400000	0.481727101168286
9420000	1.01115973021081
9440000	0.665895637468815
9460000	0.579006908421652
9480000	0.673089889984986
9500000	0.91345388498818
9520000	0.991075173738098
9540000	0.82011035842745
9560000	0.950118413672738
9580000	0.618227304476274
9600000	0.526647889960645
9620000	0.469803150266151
9640000	0.611582373846729
9660000	0.638283636011452
9680000	0.580670302323099
9700000	0.763996727741683
9720000	0.735769665044707
9740000	0.70809180195791
9760000	0.469059697693161
9780000	0.497800160707085
9800000	0.52258587811
9820000	0.511853494664245
9840000	0.484699907159058
9860000	0.485483264387147
9880000	0.478979122718308
9900000	0.485578006091709
9920000	0.506744511563766
9940000	0.490884915229629
9960000	0.490279512115283
9980000	0.523896936429294
10000000	0.63261204541172
10020000	0.526004752830239
10040000	0.5536948618147
10060000	0.47923376341823
10080000	0.491382742879723
10100000	0.497050299265577
10120000	0.469490148991435
10140000	0.501753923751474
10160000	0.500604634417222
10180000	0.494455255811888
10200000	0.844328727451577
10220000	1.01304540865649
10240000	1.09153149290343
10260000	0.761103146754761
10280000	0.557069115999083
10300000	0.536480195347414
10320000	0.463052912743241
10340000	0.475504994716144
10360000	0.620037095664445
10380000	0.500772403392998
10400000	0.753696888676078
10420000	0.959020854830592
10440000	0.948975763652581
10460000	0.505490850560126
10480000	1.08367707367093
10500000	0.636908941686329
10520000	0.896308540626496
10540000	0.492611408718881
10560000	0.530775847227434
10580000	0.630183306665608
10600000	0.832004807678417
10620000	0.635563529476008
10640000	0.845265638719569
10660000	0.623314527345545
10680000	0.666820815511933
10700000	0.63518343807124
10720000	0.461599393413813
10740000	0.466512593613506
10760000	1.05783647129412
10780000	0.881698928206221
10800000	0.961891366007617
10820000	0.653429414703685
10840000	0.942009554091677
10860000	1.14628356003216
10880000	0.783968111596383
10900000	1.04619835595359
10920000	0.847198914069181
10940000	0.701114113393818
10960000	0.591858935896046
10980000	0.524155511275041
11000000	0.496355719217579
11020000	0.564994690240536
11040000	0.512122055764053
11060000	0.492709853767915
11080000	1.02676043944048
11100000	0.89164174419999
11120000	0.734957141607591
11140000	0.734202969212193
11160000	0.968373894732814
11180000	0.751559711533289
11200000	0.52968764380529
11220000	0.939092114757653
11240000	0.926957388448898
11260000	0.577222660677836
11280000	0.678594871775494
11300000	0.719253084803951
11320000	0.939309320724542
11340000	0.634934642305805
11360000	0.676592196230491
11380000	0.525039046167044
11400000	0.514409370054629
11420000	0.525890673049067
11440000	0.611507154496168
11460000	0.498640150810181
11480000	0.486840836413709
11500000	0.518214241409863
11520000	0.80578657223858
11540000	0.526906063734325
11560000	0.703339178490719
11580000	0.604481596080476
11600000	0.541605945314488
11620000	0.886848916106909
11640000	1.05307692026746
11660000	0.611204548412395
11680000	0.952477821264096
11700000	0.876174640126042
11720000	0.482483160327902
11740000	1.04838828684796
11760000	1.03787716036148
11780000	1.08138892171133
11800000	0.817433177697113
11820000	0.64072537018601
11840000	0.857429297376757
11860000	1.06355347773396
11880000	0.681690545629027
11900000	0.489483401148599
11920000	0.729554658678841
11940000	0.704060366730013
11960000	0.797232086659838
11980000	1.06543746883616
12000000	0.908831117425014
12020000	0.65416435243752
12040000	0.718054315494309
12060000	0.990741641397998
12080000	0.791152324144977
12100000	0.897933739203511
12120000	1.03850662010408
12140000	0.889254744153777
12160000	0.663835069878053
12180000	0.502753418685542
12200000	0.460568127425248
12220000	0.759619641662852
12240000	1.03736059304371
12260000	0.566706273125682
12280000	0.549345974773639
12300000	0.951155612925666
12320000	0.766888518625751
12340000	0.48958962407306
12360000	1.0523426248138
12380000	0.523176834349534
12400000	0.990292885968591
12420000	0.885691819991581
12440000	1.0063508334572
12460000	0.567038799377961
12480000	0.873743097254565
12500000	0.774827077482454
12520000	1.01364145534799
12540000	0.873069871201612
12560000	0.713505430953402
12580000	0.900104993875714
12600000	1.11835638326966
12620000	1.08384962056551
12640000	1.11258752464694
12660000	0.909815915446636
12680000	1.03222575050228
12700000	1.05216491102868
12720000	0.969669015695562
12740000	0.747858943919239
12760000	0.778032133012513
12780000	0.972853020759045
12800000	0.867223731225109
12820000	0.724103583750281
12840000	1.09842205003359
12860000	0.890170208443307
12880000	0.958369448594852
12900000	0.947808524966937
12920000	1.06680551179678
12940000	0.87241160010628
12960000	1.00583199392344
12980000	1.04743782631715
13000000	0.484170424540781
13020000	0.492297674176915
13040000	0.514095321900521
13060000	0.695076254809499
13080000	0.490819722505117
13100000	0.503457048813501
13120000	0.651431500619981
13140000	0.589817768467516
13160000	0.485932094021376
13180000	0.510743575583678
13200000	0.615361682264991
13220000	0.597107193056657
13240000	0.624384496924771
13260000	0.500706500856539
13280000	0.477307029070388
13300000	0.494217563427283
13320000	0.6308177232767
13340000	0.510611398227654
13360000	0.492802191553569
13380000	0.518664631529855
13400000	0.625554154330383
13420000	0.458921561925347
13440000	0.539849979160878
13460000	0.475880237034487
13480000	0.504023808961442
13500000	0.489381241978072
13520000	0.49445424459701
13540000	0.558274126213995
13560000	0.722795960143663
13580000	0.826692808726434
13600000	0.963156269771422
13620000	0.737889558131838
13640000	0.63176973653381
13660000	0.605853117512817
13680000	0.936051814805142
13700000	1.1350392063713
13720000	0.939571178783172
13740000	0.601234563211397
13760000	1.00619332138511
13780000	0.995261272229559
13800000	0.84885628936823
13820000	1.09302973427076
13840000	0.777018661294566
13860000	1.05245712501745
13880000	0.739440328897471
13900000	1.03147903517231
13920000	1.04506172066534
13940000	0.868446889567807
13960000	0.782468529718608
13980000	0.763835715321037
14000000	0.729692400947139
14020000	0.792339573667755
14040000	0.845613386838217
14060000	0.903226438939871
14080000	0.648751107898861
14100000	0.720570607227356
14120000	0.765964098375374
14140000	0.927496630721643
14160000	0.641629176393967
14180000	0.72527649899883
14200000	0.660054543200788
14220000	0.964921240309281
14240000	0.88952740261332
14260000	0.788435159033386
14280000	0.559990178485302
14300000	0.679574867104427
14320000	0.970330356115895
14340000	0.85819228614571
14360000	0.852965415477087
14380000	0.919291031175655
14400000	0.849091867821145
14420000	0.510019607466223
14440000	0.623403561106287
14460000	0.530306515140065
14480000	0.599935829901832
14500000	0.735396491696826
14520000	0.551275793047364
14540000	0.638042318345735
14560000	0.505641177120693
14580000	0.584680254498131
14600000	0.482851944181651
14620000	0.853661525430307
14640000	0.713911759253201
14660000	1.00372207308597
14680000	0.632888615792701
14700000	0.782125309653127
14720000	0.705953964504769
14740000	0.807818667771425
14760000	0.497939755392156
14780000	0.480901237261873
14800000	0.470380696882855
14820000	0.558430837257399
14840000	0.522205898090016
14860000	0.598869768814556
14880000	0.510237199741454
14900000	0.585609084628987
14920000	0.495873975925335
14940000	0.521736523544212
14960000	0.518279847186826
14980000	0.469452873034131
15000000	0.937529732861843
15020000	0.924442534720249
15040000	0.972104418259685
15060000	1.0555576725125
15080000	0.672828358498659
15100000	1.0116916526294
15120000	0.886325560953762
15140000	0.939196465070009
15160000	0.948323784369031
15180000	0.849451587790617
15200000	1.01087190088557
15220000	1.13548447809734
15240000	0.691616946004072
15260000	0.588583044268181
15280000	1.07660252646926
15300000	1.03987787744523
15320000	0.962431296249244
15340000	0.820205462064232
15360000	0.696989239515216
15380000	0.593531802012327
15400000	0.662483962070026
15420000	0.815912372745995
15440000	0.535807801361645
15460000	0.849412149665873
15480000	0.606865718260638
15500000	0.683286908992116
15520000	0.839345578412134
15540000	1.05702412460644
15560000	0.850850163072206
15580000	0.936705930375163
15600000	0.847935139028923
15620000	0.895918523081201
15640000	0.808174486110518
15660000	0.933822252893986
15680000	0.796196583765593
15700000	0.77026294211782
15720000	0.626783056567422
15740000	0.8499088186388
15760000	0.765799582136214
15780000	0.688756851145599
15800000	0.700843777171489
15820000	0.512328995861058
15840000	0.59418263185657
15860000	0.822667612101024
15880000	0.810394348450185
15900000	0.773140996196683
15920000	0.673876843347507
15940000	0.873176385388428
15960000	0.71411553687061
15980000	0.84543184231492
16000000	0.531632391789665
16020000	1.06984344649112
16040000	0.546667174796512
16060000	0.472830836557854
16080000	0.854364091005702
16100000	0.594589774550488
16120000	0.51729682001729
16140000	0.925512830813274
16160000	1.03162299315205
16180000	0.681565110609397
16200000	0.70567627138795
16220000	1.03050909748532
16240000	0.902237773538661
16260000	0.662277132324528
16280000	0.500597642823056
16300000	0.507136076413422
16320000	0.762663752908187
16340000	0.503088461406143
16360000	0.559952676571868
16380000	0.77205051648192
16400000	0.736519517731879
16420000	0.773491434988133
16440000	0.851946007678891
16460000	0.979262988170185
16480000	0.964328263611515
16500000	0.991180104723657
16520000	0.795809650607481
16540000	0.855744704920807
16560000	0.54748881267109
16580000	0.567339404589527
16600000	0.945198920862693
16620000	0.873893014046914
16640000	0.938189746266713
16660000	0.941727667640704
16680000	0.842651173380777
16700000	0.749145513234912
16720000	0.937249166444015
16740000	1.0896650861618
16760000	1.099754063416
16780000	0.67372026836069
16800000	0.689210417797061
16820000	0.886214421006564
16840000	0.915712837083766
16860000	0.695982758407132
16880000	0.840405259383829
16900000	1.13111272647778
16920000	0.941531199695475
16940000	0.928823449316392
16960000	1.02135889872268
16980000	0.759600552922389
17000000	0.759477451936527
17020000	1.05687747634246
17040000	0.803092771726904
17060000	0.971848239181406
17080000	0.533015947228598
17100000	0.781845253231098
17120000	0.506478035061739
17140000	0.633992113515617
17160000	0.513385819827544
17180000	0.51260608658111
17200000	0.569972806368866
17220000	0.588777547126247
17240000	0.474887355064335
17260000	1.03524586451722
17280000	0.923650366751402
17300000	0.836325295563873
17320000	1.08794714945166
17340000	1.00243952436045
17360000	0.915998362443951
17380000	0.70812851940873
17400000	1.03613560888525
17420000	0.747916439182881
17440000	0.787656016291376
17460000	0.57206118553875
17480000	0.898127496517059
17500000	0.813667008056736
17520000	0.975287137206269
17540000	0.501079833958622
17560000	0.653037518064621
17580000	0.489157438868101
17600000	0.610504709236547
17620000	0.848770286944589
17640000	0.909312377568897
17660000	0.965172005395929
17680000	0.513253348746991
17700000	0.457858056607067
17720000	1.13735174858089
17740000	0.782742614145927
17760000	0.518383062994925
17780000	0.587045143068231
17800000	0.795304344260736
17820000	0.873743669504964
17840000	0.880471464614272
17860000	0.659047797963092
17880000	0.565036282020898
17900000	0.86043826042314
17920000	0.932278928218374
17940000	0.595711339492543
17960000	0.780257649754233
17980000	0.708922421707763
18000000	0.883967193961405
18020000	0.695112940463634
18040000	0.861297277367112
18060000	0.663766525218017
18080000	0.826183393684477
18100000	0.731613969248811
18120000	0.473965188595112
18140000	0.934628268350578
18160000	0.650983102699294
18180000	0.890706461186849
18200000	1.00070125412133
18220000	0.952827896317063
18240000	1.07434352048123
18260000	0.989857565511321
18280000	0.777219402742881
18300000	0.839945831586775
18320000	0.754555498290218
18340000	0.731896850655883
18360000	0.987249208660103
18380000	0.668040417938915
18400000	0.786415920489914
18420000	1.07465622410146
18440000	0.885702546005147
18460000	0.843865510611732
18480000	1.08610220513541
18500000	1.03722225197881
18520000	0.914808176614092
18540000	0.681822557561716
18560000	0.754380540576174
18580000	0.795596631465971
18600000	0.566181066444296
18620000	0.73976347571369
18640000	0.706644889601559
18660000	0.664552480997551
18680000	0.672271522526427
18700000	0.691054990576004
18720000	1.01701179934158
18740000	0.888248276103028
18760000	0.72854992965479
18780000	0.948718609493879
18800000	0.576258622495143
18820000	0.544342722923711
18840000	0.534548407536679
18860000	0.4896631495222
18880000	0.459645515587828
18900000	0.619699120541574
18920000	0.543228312958741
18940000	0.599090978065936
18960000	0.879006825912063
18980000	0.776259621518471
19000000	0.861768530407093
19020000	0.825614922345763
19040000	0.712952312570764
19060000	1.068055242017
19080000	0.493126758551997
19100000	0.602815892292166
19120000	0.491989837293414
19140000	0.612442650376343
19160000	0.714244355945498
19180000	0.721668206310906
19200000	0.567487444795037
19220000	0.803934076899343
19240000	0.572808868646427
19260000	0.523195947996542
19280000	0.466328210598501
19300000	0.485544024780452
19320000	0.476036763286198
19340000	0.654689239257833
19360000	0.483575226826189
19380000	0.513936766538452
19400000	0.489483401148599
19420000	0.473127889687345
19440000	0.504000992062516
19460000	0.482620969291638
19480000	0.657299779400541
19500000	0.632672110970604
19520000	0.752269898374247
19540000	0.981936861514018
19560000	0.481761351708499
19580000	1.02430122522625
19600000	0.788880852854219
19620000	0.977344361011
19640000	0.744363486476869
19660000	0.923309265630969
19680000	0.75359206471406
19700000	0.884525861690884
19720000	0.594782313119683
19740000	0.468950956924069
19760000	0.518210381987857
19780000	0.737115323406046
19800000	0.971100921634821
19820000	0.766105736827495
19840000	0.809501698577588
19860000	0.959413362425185
19880000	0.670890453054744
19900000	0.516036820391723
19920000	0.547804709727837
19940000	0.684318639231754
19960000	0.791336843575477
19980000	0.508964635313692
20000000	0.516446512235294
20020000	0.46151164665694
20040000	0.510447842585313
20060000	0.753460018846388
20080000	0.712751008417386
20100000	0.959890618768618
20120000	0.996915743681481
20140000	0.909633992328783
20160000	1.04124780912134
20180000	1.07206949401613
20200000	0.705854092571546
20220000	0.872134737296938
20240000	0.49743743325166
20260000	0.504722696141158
20280000	0.646668384877442
20300000	0.924167192665916
20320000	0.630829612494531
20340000	0.876774771534857
20360000	0.990279758452126
20380000	0.931784309805655
20400000	0.939760075764022
20420000	1.063521038814
20440000	0.748573977640153
20460000	0.667857020626421
20480000	0.690299210487742
20500000	0.915118025174895
20520000	0.506261789986169
20540000	0.502558454311536
20560000	0.4790093944799
20580000	0.506214381463032
20600000	0.78738935730679
20620000	0.613879466996576
20640000	0.933979657166044
20660000	0.493245375041672
20680000	0.952377026182383
20700000	0.679044917512826
20720000	0.776889310004971
20740000	0.558565126014863
20760000	0.696373463021101
20780000	0.652449231741444
20800000	0.542245331930114
20820000	0.541660410220278
20840000	0.655061065855696
20860000	0.515747031014237
20880000	0.814818384672314
20900000	0.627577883612862
20920000	0.769697992721821
20940000	1.08966875700829
20960000	0.988991405422717
20980000	1.19117882788438
21000000	0.984933500293294
21020000	0.861606058474521
21040000	1.02326242968263
21060000	1.09178294546123
21080000	1.09140689021098
21100000	1.11920596853305
21120000	1.09215475093963
21140000	0.890221320796126
21160000	0.895955356030645
21180000	0.882768939190771
21200000	1.1118142830527
21220000	0.947178441477634
21240000	0.983954267229936
21260000	1.02913361620345
21280000	0.993259281356082
21300000	0.877520939921094
21320000	0.812650601427206
21340000	0.947671884145562
21360000	1.054025616387
21380000	0.972025719824326
21400000	1.01975193061842
21420000	0.669093416497278
21440000	0.90329673972621
21460000	0.815168080827506
21480000	0.690423782904384
21500000	0.940991498367546
21520000	0.799323463936847
21540000	0.73860950440676
21560000	0.630520419970678
21580000	0.508901758692186
21600000	0.696691466863202
21620000	0.568828620939559
21640000	0.682716632286046
21660000	0.60152971663917
21680000	0.501454883314541
21700000	0.52372607343916
21720000	0.605350311803009
21740000	0.507114385518691
21760000	0.503829336184387
21780000	0.59857497441841
21800000	0.510660356793045
21820000	0.545964284546159
21840000	0.502084654216796
21860000	0.515495877772073
21880000	0.524892369919777
21900000	0.551502493194727
21920000	0.527156523245231
21940000	0.554239118070892
21960000	0.556550985984213
21980000	0.526978177916316
22000000	0.504321326140388
22020000	0.698659430624106
22040000	0.485049482011887
22060000	0.88913047411502
22080000	0.455575460269756
22100000	0.535156986313362
22120000	0.479117939551422
22140000	0.505978260402559
22160000	0.715696863203969
22180000	0.706770825657087
22200000	0.846459095290493
22220000	0.559003577806081
22240000	0.706208892608979
22260000	0.714589392588499
22280000	0.49795582133358
22300000	0.692860736367706
22320000	0.641325190523497
22340000	0.615881482105121
22360000	0.734545437668767
22380000	0.676473946283225
22400000	0.595846456731933
22420000	0.598331847723318
22460000	0.487996926219828
22480000	0.573250381596035
22500000	0.644499030255283
22520000	0.637244850901127
22540000	0.559879451310726
22560000	0.503741004882469
22580000	0.546834527073776
22600000	0.903368142010775
22620000	0.835903104432565
22640000	1.1820105752488
22660000	0.728742752965681
22680000	0.53633758026079
22700000	0.487127293425446
22720000	0.58860513079653
22740000	0.605380045921568
22760000	0.518915214654571
22780000	0.473356102738731
22800000	0.626365707873603
22820000	0.654120019568275
22840000	0.617613147528451
22860000	0.505355320541893
22880000	0.83014878184576
22900000	0.522659545019509
22920000	0.954281405037319
22940000	0.63341455619523
22960000	1.02518973853624
22980000	0.791313465069311
23000000	0.5073075989969
23020000	0.917220257081144
23040000	0.710168993972561
23060000	0.541664102558034
23080000	0.473343427122423
23100000	0.973372487796938
23120000	0.884970620981284
23140000	1.01964307480608
23160000	0.846421289902375
23180000	0.788544228309357
23200000	0.486662100435199
23220000	0.467493315460232
23240000	0.573883263390735
23260000	0.585448545988458
23280000	0.816670068020128
23300000	1.13793409299484
23320000	0.647871900918693
23340000	0.791412661005622
23360000	0.905910591614868
23380000	0.480704691052625
23400000	1.07101680659082
23420000	0.831781221235488
23440000	0.535365295849479
23460000	0.580649636183473
23480000	0.904801635719123
23500000	0.478609444119106
23520000	0.494988888764182
23540000	0.488297040744668
23560000	0.538977736089349
23580000	0.510651544597683
23600000	0.59244071433351
23620000	0.496991951645095
23640000	0.914956829582686
23660000	0.765796970482386
23680000	0.515912783326794
23700000	0.665547894595122
23720000	0.460882848455006
23740000	0.761690882182529
23760000	0.546798866129036
23780000	0.835927030308268
23800000	0.50516729902083
23820000	0.490799348002827
23840000	0.486366117240912
23860000	0.858841079595055
23880000	0.464605208752549
23900000	0.512262627955622
23920000	0.610912432350169
23940000	0.660184822606518
23960000	0.656948247581192
23980000	0.984055892721547
24000000	0.915799650578662
24020000	0.935693860191462
24040000	0.557356259496563
24060000	0.521590835809066
24080000	0.740209429823749
24100000	0.507693805359096
24120000	0.516295458047037
24140000	0.480785815098574
24160000	0.489448669423056
24180000	0.508590208321002
24200000	0.761910099683683
24220000	0.60938739730979
24240000	0.769236634593023
24260000	0.817724281160833
24280000	0.741814666881156
24300000	0.861664667953839
24320000	0.642117590477009
24340000	0.983071208000722
24360000	0.972413492296359
24380000	0.884123294569259
24400000	0.746856077166143
24420000	0.952025734946278
24440000	0.87094948188744
24460000	0.81934913193339
24480000	0.885650043753174
24500000	0.879824982595971
24520000	0.815279706603813
24540000	0.917330910849514
24560000	0.97990101540921
24580000	0.77044921961152
24600000	0.775542390846561
24620000	0.896730171233242
24640000	0.843755888868338
24660000	1.02622463427848
24680000	0.808879471862156
24700000	0.778671946329133
24720000	0.970997940265581
24740000	0.993401228104737
24760000	0.606118800236389
24780000	0.555015315104007
24800000	0.563422576757446
24820000	0.546062267511682
24840000	0.506146223931385
24860000	0.904139922799563
24880000	0.524971427793932
24900000	1.07025277388101
24920000	0.910920413647647
24940000	0.806090565631431
24960000	0.851009988190503
24980000	0.669263027516088
25000000	0.609058289492886
25020000	1.01602805079387
25040000	0.920924535453367
25060000	1.05240676546666
25080000	0.765335220671308
25100000	0.686173447460626
25120000	0.609199474720719
25140000	1.00169955575512
25160000	0.799838108619488
25180000	0.663935990890688
25200000	0.573007853349323
25220000	0.502045814642448
25240000	0.922714473713293
25260000	1.0278623448692
25280000	1.12571532813585
25300000	0.59386362070765
25320000	0.806006203450073
25340000	0.471957625216502
25360000	0.848324230468516
25380000	0.537198287413502
25400000	0.942263763497249
25420000	0.723003457806392
25440000	1.08761114374578
25460000	1.14602486884011
25480000	0.596524098423526
25500000	0.773295545053765
25520000	0.953376106266567
25540000	0.714228954887717
25560000	0.715375425912856
25580000	0.586611455735396
25600000	0.87535707000058
25620000	1.10304351682062
25640000	0.944168417179901
25660000	0.655793412592716
25680000	1.03340747045877
25700000	0.821777342106729
25720000	1.01215660843567
25740000	0.910604195026577
25760000	0.767636632789238
25780000	0.996282590433056
25800000	1.05515970355203
25820000	0.947263954766569
25840000	0.974704570626403
25860000	0.999596918762758
25880000	0.929246468919845
25900000	0.898278353295903
25920000	0.646567088553075
25940000	0.666785572729344
25960000	1.07178169418963
25980000	0.752612782245957
26000000	0.888100782569185
26020000	1.0439185792005
26040000	0.909158402040041
26060000	0.823534455866905
26080000	1.03581127624679
26100000	0.974087265084602
26120000	0.933771385297279
26140000	0.89972773659591
26160000	0.497869460802729
26180000	0.975884214443496
26200000	1.07335781545578
26220000	0.700651839361034
26240000	1.04985522811481
26260000	0.816407373803054
26280000	0.89033982276432
26300000	1.04860431050039
